Time,Rot1800,IMF1800,PLS1800,IMF_PTS1800,PLS_PTS1800,ABS_B1800,F1800,THETA_AV1800,PHI_AV1800,BX_GSE1800,BY_GSE1800,BZ_GSE1800,BY_GSM1800,BZ_GSM1800,SIGMA-ABS_B1800,SIGMA-B1800,SIGMA-Bx1800,SIGMA-By1800,SIGMA-Bz1800,T1800,N1800,V1800,PHI-V1800,THETA-V1800,Ratio1800,Pressure1800,SIGMA-T1800,SIGMA-N1800,SIGMA-V1800,SIGMA-PHI-V1800,SIGMA-THETA-V1800,SIGMA-ratio1800,E1800,Beta1800,Mach_num1800,Mgs_mach_num1800,PR-FLX_11800,PR-FLX_21800,PR-FLX_41800,PR-FLX_101800,PR-FLX_301800,PR-FLX_601800,MFLX1800,R1800,F10_INDEX1800,KP1800,DST1800,AE1800,AP_INDEX1800,AL_INDEX1800,AU_INDEX1800,PC_N_INDEX1800,Solar_Lyman_alpha1800,Proton_QI1800
2019-09-01 00:30:00+00:00,2538.0,51.0,52.0,59.0,35.0,6.599999904632568,6.300000190734863,-13.600000381469727,144.5,-5.0,3.5,-1.5,3.0999999046325684,-2.299999952316284,0.10000000149011612,1.7999999523162842,0.6000000238418579,1.399999976158142,1.0,217585.0,2.799999952316284,681.0,0.5,-0.4000000059604645,0.03400000184774399,2.4600000381469727,26482.0,0.20000000298023224,11.0,1.2000000476837158,1.2000000476837158,0.004000000189989805,1.5700000524520874,0.9300000071525574,8.600000381469727,6.400000095367432,,,,0.27000001072883606,0.17000000178813934,0.12999999523162842,-1.0,14.0,68.30000305175781,47.0,-43.0,761.0,39.0,-582.0,179.0,4.300000190734863,0.006053999997675419,0.01600000075995922
2019-09-01 01:30:00+00:00,2538.0,51.0,52.0,63.0,38.0,6.0,5.0,-17.299999237060547,140.8000030517578,-3.700000047683716,3.0,-1.5,2.5,-2.200000047683716,0.4000000059604645,3.0,1.600000023841858,1.899999976158142,1.7999999523162842,295864.0,3.200000047683716,722.0,1.7000000476837158,-0.699999988079071,0.052000001072883606,3.369999885559082,44643.0,0.30000001192092896,24.0,1.2999999523162842,1.399999976158142,0.008999999612569809,1.590000033378601,1.5700000524520874,10.800000190734863,7.0,,,,0.25999999046325684,0.17000000178813934,0.11999999731779099,-1.0,14.0,68.30000305175781,47.0,-40.0,629.0,39.0,-464.0,165.0,3.799999952316284,0.006053999997675419,0.010300000198185444
2019-09-01 02:30:00+00:00,2538.0,51.0,52.0,62.0,39.0,5.400000095367432,3.5,39.099998474121094,137.10000610351562,-2.0,1.899999976158142,2.200000047683716,2.4000000953674316,1.600000023841858,0.4000000059604645,3.9000000953674316,1.399999976158142,2.9000000953674316,2.299999952316284,316471.0,3.299999952316284,752.0,2.4000000953674316,-2.9000000953674316,0.052000001072883606,3.759999990463257,22300.0,0.30000001192092896,15.0,1.899999976158142,1.5,0.007000000216066837,-1.2000000476837158,2.0899999141693115,12.600000381469727,7.5,,,,0.2800000011920929,0.18000000715255737,0.12999999523162842,-1.0,14.0,68.30000305175781,47.0,-36.0,415.0,39.0,-270.0,144.0,1.399999976158142,0.006053999997675419,0.007400000002235174
2019-09-01 03:30:00+00:00,2538.0,51.0,52.0,59.0,34.0,5.900000095367432,5.400000095367432,-24.299999237060547,126.5999984741211,-2.9000000953674316,3.9000000953674316,-2.200000047683716,3.0,-3.299999952316284,0.20000000298023224,2.0999999046325684,1.0,0.8999999761581421,1.600000023841858,290587.0,3.0999999046325684,739.0,0.800000011920929,0.10000000149011612,0.05000000074505806,3.390000104904175,28160.0,0.20000000298023224,14.0,0.6000000238418579,1.2999999523162842,0.006000000052154064,2.440000057220459,1.5499999523162842,11.0,7.199999809265137,,,,0.27000001072883606,0.17000000178813934,0.12999999523162842,-1.0,14.0,68.30000305175781,47.0,-33.0,822.0,39.0,-624.0,198.0,3.0999999046325684,0.006053999997675419,0.009800000116229057
2019-09-01 04:30:00+00:00,2538.0,51.0,52.0,60.0,37.0,5.800000190734863,5.300000190734863,-35.5,130.60000610351562,-2.799999952316284,3.200000047683716,-3.0999999046325684,1.899999976158142,-4.0,0.10000000149011612,2.200000047683716,1.2999999523162842,1.2999999523162842,1.2999999523162842,259526.0,3.0,746.0,0.800000011920929,2.0999999046325684,0.041999999433755875,3.259999990463257,26980.0,0.20000000298023224,15.0,1.2000000476837158,1.399999976158142,0.004999999888241291,2.9800000190734863,1.440000057220459,11.100000381469727,7.400000095367432,,,,0.27000001072883606,0.17000000178813934,0.11999999731779099,-1.0,14.0,68.30000305175781,47.0,-38.0,1075.0,39.0,-870.0,205.0,5.300000190734863,0.006053999997675419,0.009600000455975533
2019-09-01 05:30:00+00:00,2538.0,51.0,52.0,61.0,38.0,5.699999809265137,5.099999904632568,-29.0,132.1999969482422,-3.0,3.299999952316284,-2.5,2.0,-3.5999999046325684,0.10000000149011612,2.200000047683716,1.5,1.0,1.2000000476837158,220387.0,2.700000047683716,743.0,0.5,2.9000000953674316,0.041999999433755875,2.9100000858306885,24384.0,0.20000000298023224,19.0,1.0,1.2000000476837158,0.004000000189989805,2.6700000762939453,1.2100000381469727,10.699999809265137,7.5,,,,0.25,0.1599999964237213,0.11999999731779099,-1.0,14.0,68.30000305175781,47.0,-50.0,981.0,39.0,-815.0,165.0,5.0,0.006053999997675419,0.010400000028312206
2019-09-01 06:30:00+00:00,2538.0,51.0,52.0,58.0,36.0,5.800000190734863,4.5,-9.300000190734863,117.5,-2.0,3.9000000953674316,-0.699999988079071,3.200000047683716,-2.299999952316284,0.10000000149011612,3.5,2.4000000953674316,1.399999976158142,2.0999999046325684,226808.0,2.700000047683716,743.0,-0.20000000298023224,2.0,0.03799999877810478,2.869999885559082,50225.0,0.30000001192092896,31.0,1.100000023841858,2.200000047683716,0.004999999888241291,1.7100000381469727,1.190000057220459,10.5,7.400000095367432,,,,0.27000001072883606,0.17000000178813934,0.11999999731779099,-1.0,14.0,68.30000305175781,53.0,-57.0,805.0,56.0,-559.0,246.0,4.300000190734863,0.006053999997675419,0.010700000450015068
2019-09-01 07:30:00+00:00,2538.0,51.0,52.0,59.0,35.0,5.5,4.699999809265137,-10.100000381469727,137.10000610351562,-3.4000000953674316,3.200000047683716,-0.800000011920929,2.4000000953674316,-2.200000047683716,0.20000000298023224,2.700000047683716,1.399999976158142,1.399999976158142,1.7999999523162842,286252.0,2.799999952316284,727.0,0.6000000238418579,3.0,0.041999999433755875,2.890000104904175,42748.0,0.20000000298023224,15.0,1.2999999523162842,1.5,0.004000000189989805,1.600000023841858,1.600000023841858,11.100000381469727,7.199999809265137,,,,0.2800000011920929,0.17000000178813934,0.11999999731779099,-1.0,14.0,68.30000305175781,53.0,-53.0,1001.0,56.0,-732.0,269.0,4.0,0.006053999997675419,0.009700000286102295
2019-09-01 08:30:00+00:00,2538.0,51.0,52.0,62.0,37.0,5.900000095367432,5.0,-14.199999809265137,127.5,-3.0,3.9000000953674316,-1.2000000476837158,2.799999952316284,-3.0,0.4000000059604645,2.9000000953674316,1.899999976158142,1.600000023841858,1.5,287825.0,3.200000047683716,723.0,0.5,3.4000000953674316,0.039000000804662704,3.2300000190734863,48902.0,0.30000001192092896,23.0,1.100000023841858,1.2000000476837158,0.004000000189989805,2.1700000762939453,1.590000033378601,11.0,7.099999904632568,,,,0.25999999046325684,0.17000000178813934,0.11999999731779099,-1.0,14.0,68.30000305175781,53.0,-45.0,468.0,56.0,-294.0,174.0,2.299999952316284,0.006053999997675419,0.00989999994635582
2019-09-01 09:30:00+00:00,2538.0,51.0,52.0,57.0,34.0,6.300000190734863,5.699999809265137,-34.79999923706055,110.5999984741211,-1.600000023841858,4.400000095367432,-3.299999952316284,2.0999999046325684,-5.099999904632568,0.30000001192092896,2.4000000953674316,1.899999976158142,1.0,1.100000023841858,289614.0,3.4000000953674316,726.0,0.4000000059604645,4.699999809265137,0.03799999877810478,3.450000047683716,30461.0,0.30000001192092896,17.0,0.699999988079071,0.8999999761581421,0.004000000189989805,3.700000047683716,1.4900000095367432,10.600000381469727,7.0,,,,0.2800000011920929,0.17000000178813934,0.12999999523162842,-1.0,14.0,68.30000305175781,50.0,-37.0,1532.0,48.0,-1219.0,313.0,4.300000190734863,0.006053999997675419,0.010499999858438969
